peak_load,beta,policy,accuracy,mean_confidence,comm_MB_per_1k_queries,J_per_query,forwarded_on_arrival,skipped_on_escalation,olt_rate_error,final_user,final_onu,final_olt,J_stepwise_same_accuracy,saving_same_accuracy
2.0,0.1,stepwise,0.5017259541366178,0.8757401376310434,0.2551105745077384,35.41513065321034,0.0,0.0,nan,0.8994733003808444,0.09055992221051778,0.009966777408637873,35.41513065321034,0.0
2.0,0.1,skip_onu,0.5310428652459283,0.8792761279780901,0.43364706263673936,46.1576030130823,0.0,0.10052669961915565,nan,0.8994733003808444,0.0,0.10052669961915565,50.69660722076719,0.08953270162476568
2.0,0.1,schedule,0.5020014585527915,0.8757663462157113,0.25648906895713475,35.519927392779124,0.0,0.000664451827242525,nan,0.8994733003808444,0.08994408880965886,0.010582610809496799,35.55873767457489,0.001091441494660228
2.0,0.1,broadcast,0.5017907787051292,0.875751516889164,0.2557482537881857,35.47401719276579,0.0,0.0002430921319179969,0.1771468073615023,0.8994733003808444,0.0903168300785998,0.01020986954055587,35.448920540590215,-0.0007079666120395345
2.0,0.1,piggyback,0.5017583664208735,0.8757413324143726,0.2551818491208168,35.429212590591945,0.0,3.2412284255732926e-05,0.560988911187593,0.8994733003808444,0.09052750992626206,0.009999189692893607,35.432025596900246,7.939163118431125e-05
2.0,0.1,oracle,0.5018069848472572,0.8757510483533736,0.255744493963212,35.473741337752244,0.0,0.0002430921319179969,nan,0.8994733003808444,0.0903168300785998,0.01020986954055587,35.457368012435225,-0.00046177497752442065
2.0,0.2,stepwise,0.5510412446317154,0.8837617530505387,0.5536393485130865,61.12078747746433,0.0,0.0,nan,0.7994489911676526,0.16050563163438944,0.040045377197958025,61.12078747746433,0.0
2.0,0.2,skip_onu,0.5963049995948464,0.8889996891802853,0.8569168786970262,75.72162356649424,0.0,0.20055100883234747,nan,0.7994489911676526,0.0,0.20055100883234747,95.01065835861083,0.20301969405697118
2.0,0.2,schedule,0.5668746454906409,0.8855999074078124,0.6629597925613807,61.43877926458235,0.0,0.07221456932177295,nan,0.7994489911676526,0.10276314723280124,0.09778786159954622,72.87543757077161,0.15693433463205986
2.0,0.2,broadcast,0.5620614212786647,0.8850514879218723,0.6334781622234827,60.09987616991588,0.0004699781217081274,0.05103314156065149,0.18483521124968563,0.7990114253302002,0.11953650433514301,0.08145207033465683,69.30212019337937,0.13278445158367036
2.0,0.2,piggyback,0.5540393809253708,0.884065748892855,0.5724461550927802,61.332964837683235,0.0,0.01208978202738838,0.544135248488467,0.7994489911676526,0.15089538935256464,0.049655619479782837,63.346591231058866,0.03178744671565448
2.0,0.2,oracle,0.5615428247305729,0.8849731715795819,0.6264316019771493,59.16859270177399,0.0,0.04813224211976339,nan,0.7994489911676526,0.12198363179645086,0.0785673770358966,68.91711630086571,0.14145286573706028
2.0,0.3,stepwise,0.5937282229965157,0.8913470205809945,0.8948787618507413,92.811420379994,0.0,0.0,nan,0.700008103071064,0.20978850984523134,0.09020338708370472,92.811420379994,0.0
2.0,0.3,skip_onu,0.6465764524754882,0.8974731300367433,1.2773895794506118,104.78891183143952,0.0,0.2999918969289361,nan,0.700008103071064,0.0,0.2999918969289361,137.88073916127664,0.24000326319059107
2.0,0.3,schedule,0.6227534235475245,0.8947071396671402,1.1044462199173486,90.67554518648832,0.0,0.16507576371444777,nan,0.700008103071064,0.09449801474758934,0.20549388218134673,117.58396893158442,0.22884432282390998
2.0,0.3,broadcast,0.615655133295519,0.8938602208479884,1.0552206466250709,88.52077095020117,0.0007778948221375901,0.12413904869945709,0.18712218367295447,0.6994246819544607,0.12277773276071631,0.17779758528482295,111.52569072633787,0.2062746227018334
2.0,0.3,piggyback,0.6065148691354023,0.8927956362962136,0.9850793614780001,91.9912029688602,0.0,0.07095049023579937,0.5188462756480124,0.700008103071064,0.1601815087918321,0.13981038813710397,103.72462016067787,0.11312084993554727
2.0,0.3,oracle,0.6153796288793453,0.8938057855418395,1.0491465521432624,87.30647993770478,0.0,0.12201604408070658,nan,0.700008103071064,0.12441455311563082,0.17557734381330525,111.29055207453605,0.21550860957871887
2.0,0.4,stepwise,0.6385382059800665,0.8994216481508547,1.2705041406693138,131.05603051128807,0.0,0.0,nan,0.5998379385787214,0.24053156146179402,0.15963049995948464,131.05603051128807,0.0
2.0,0.4,skip_onu,0.6930070496718256,0.9053219243833979,1.694973502957621,133.50302288557722,0.0,0.4001620614212787,nan,0.5998379385787214,0.0,0.4001620614212787,177.5673022242559,0.2481553686220247
2.0,0.4,schedule,0.6759581881533101,0.9034906434826679,1.5650464305971963,122.55815381428067,0.0,0.27715744267077225,nan,0.5998379385787214,0.0738838019609432,0.32627825946033545,162.82670041617442,0.24730923429001495
2.0,0.4,broadcast,0.6684871566323637,0.9026782700014485,1.5071946195608135,120.22001727992817,0.0011506360910785187,0.22017664694919376,0.1871788190513247,0.5991572806093509,0.1081435864192529,0.29269913297139616,156.4835740297939,0.231740340637678
2.0,0.4,piggyback,0.6632039542986792,0.9020438361543507,1.463731464224941,125.04059673499698,0.0,0.18180050239040596,0.49507914944193243,0.5998379385787214,0.13144801879912488,0.2687140426221538,151.9979792316159,0.1773535584676491
2.0,0.4,oracle,0.6681306215055506,0.902638983674873,1.5053182076006806,119.01079784652853,0.0,0.22134348918240013,nan,0.5998379385787214,0.10749534073413824,0.29266672068714045,156.1808651783831,0.2379937343118218
2.0,0.5,stepwise,0.6886151851551738,0.9070234537796102,1.6662847095049023,173.57286464125727,0.0,0.0,nan,0.5001377522080869,0.249396321205737,0.25046592658617617,173.57286464125727,0.0
2.0,0.5,skip_onu,0.7403776031115793,0.9123194779719493,2.104376112146504,161.84711889620965,0.0,0.49986224779191313,nan,0.5001377522080869,0.0,0.49986224779191313,220.65121755674744,0.2665024889129127
2.0,0.5,schedule,0.7304594441293251,0.9112703640416122,2.0191666153472165,155.50818821127123,0.0,0.40304675472003887,nan,0.5001377522080869,0.04824568511465845,0.4516165626772547,211.63056884532605,0.26519033115236224
2.0,0.5,broadcast,0.7255327769224537,0.9107232749203817,1.9739298598168706,153.9023870095906,0.0017340572076817115,0.34548253788185723,0.18726586810389234,0.4992464143910542,0.0764929908435297,0.4242605947654161,207.14972373377032,0.2570475874378352
