peak_load,beta,policy,accuracy,mean_confidence,comm_MB_per_1k_queries,J_per_query,forwarded_on_arrival,skipped_on_escalation,olt_rate_error,final_user,final_onu,final_olt,J_stepwise_same_accuracy,saving_same_accuracy
2.0,0.1,stepwise,0.5011610588857037,0.8758456008182667,0.2550379386000032,35.48036993641811,0.0,0.0,nan,0.8994282785900741,0.0908348413753343,0.009736880034591548,35.48036993641811,0.0
2.0,0.1,skip_onu,0.5304677866213987,0.8793780163277122,0.4349496981246897,46.03756853075684,0.0,0.10057172140992585,nan,0.8994282785900741,0.0,0.10057172140992585,51.73552545313791,0.11013625303839392
2.0,0.1,schedule,0.5013212049389043,0.8758686828340706,0.2563092420287302,35.56613648238346,0.0,0.000704642634082283,nan,0.8994282785900741,0.09021027176785228,0.010361449642073571,35.56919592284831,8.601376515460224e-05
2.0,0.1,broadcast,0.5012251173069839,0.8758565866307682,0.25554784363339367,35.48193689662831,0.0,0.000288262895760934,0.17317312789944264,0.8994282785900741,0.09057860769021348,0.009993113719712378,35.51590033099017,0.0009562881426441461
2.0,0.1,piggyback,0.5011610588857037,0.8758456008182667,0.2550379386000032,35.48036993641811,0.0,0.0,0.4845553143447029,0.8994282785900741,0.0908348413753343,0.009736880034591548,35.48036993641811,0.0
2.0,0.1,oracle,0.501241131912304,0.8758557092075502,0.25550928046378296,35.500584028567815,0.0,0.0003042775010809859,nan,0.8994282785900741,0.09056259308489342,0.010009128325032429,35.524782929633204,0.0006811836433545659
2.0,0.2,stepwise,0.54941306471502,0.8839307403435175,0.55500875998911,62.24363964782615,0.0,0.0,nan,0.7991127908652691,0.16094678346652147,0.039940425668209406,62.24363964782615,0.0
2.0,0.2,skip_onu,0.5948785292186474,0.8891104705520614,0.858623064234582,75.8792723852079,0.0,0.20088720913473088,nan,0.7991127908652691,0.0,0.20088720913473088,97.56991711264038,0.22230873377079474
2.0,0.2,schedule,0.5649472318754705,0.8857052631838032,0.6604593949682109,62.680230336423456,0.0,0.06977563537946607,nan,0.7991127908652691,0.10502378168890028,0.0958634274458306,74.25827142698037,0.1559158443641101
2.0,0.2,broadcast,0.5606553176496966,0.8851930187614473,0.6294013099947152,60.84208055123232,0.00027224829044088206,0.04862034175167753,0.18403573419224986,0.7988885863907884,0.12199926332815528,0.07911215028105632,70.9387649148017,0.14232957644097144
