peak_load,beta,policy,accuracy,mean_confidence,comm_MB_per_1k_queries,J_per_query,forwarded_on_arrival,skipped_on_escalation,olt_rate_error,final_user,final_onu,final_olt,J_stepwise_same_accuracy,saving_same_accuracy
2.0,0.1,stepwise,0.5031530360161227,0.875898027063484,0.255831556364582,34.09806617849657,0.0,0.0,nan,0.8994441555064361,0.09069041737095306,0.009865427122610845,34.09806617849657,0.0
2.0,0.1,skip_onu,0.5334644389546223,0.8794862719885568,0.4349537771421142,30.454756953797816,0.0,0.1005558444935639,nan,0.8994441555064361,0.0,0.1005558444935639,47.74716207123316,0.3621661344319712
2.0,0.1,schedule,0.5247204524769211,0.8784316827186747,0.3822351124691198,31.205775228821953,0.0,0.0710408269405799,nan,0.8994441555064361,0.02634572877389156,0.07421011571967234,43.809782130057705,0.28769846112948816
2.0,0.1,broadcast,0.6041802106358081,0.89049118458169,1.162712488623066,25.46784974200263,0.20933558704979846,0.05345533740735925,0.2543338553521383,0.7113834351839813,0.023160187231829412,0.26545637758418933,86.16162126069807,0.7044177051294694
2.0,0.1,piggyback,0.5144324535170979,0.8772322764714392,0.3278762189572227,32.12434453813462,0.004680795735274997,0.030067611493953973,7.351789999134299,0.8951859316083735,0.06320699518918216,0.04160707320244442,39.17713993161142,0.18002323308409784
2.0,0.1,oracle,0.6006533610713821,0.8899534350892044,1.1284982772071253,24.745585195361326,0.19953517097906645,0.05446300871148095,nan,0.7199811467949552,0.023241451046677936,0.2567774021583669,83.96891478205637,0.7053006429868818
2.0,0.2,stepwise,0.5509524119100248,0.8839629736434135,0.5543468989728254,55.62192195358417,0.0,0.0,nan,0.7991971135092966,0.16062605642959302,0.04017683006111039,55.62192195358417,0.0
2.0,0.2,skip_onu,0.598621765700169,0.8892010310409209,0.8573343518398127,45.05677154447197,0.0,0.2008028864907034,nan,0.7991971135092966,0.0,0.2008028864907034,82.70583501325353,0.4552165329417004
2.0,0.2,schedule,0.5900565596151346,0.8881926282726321,0.7988794044987648,45.97327460335288,0.0,0.16164998049668444,nan,0.7991971135092966,0.0311727993758939,0.1696300871148095,77.60609685351939,0.40760743720784076
2.0,0.2,broadcast,0.6606748147185021,0.8990065086805428,1.5501508906514108,36.853491615806966,0.2322357300741126,0.10934858926017423,0.25247925480197664,0.6138831101287219,0.03569106748147185,0.35042582238980624,120.41409477345825,0.6939437058000436
2.0,0.2,piggyback,0.5869197763619816,0.8882368731726745,0.8136729619035237,46.179609932377986,0.02499674944740606,0.11308672474320634,5.741328705058528,0.779401248212196,0.06609998699778963,0.15449876479001431,75.84261150202832,0.39111260783599244
