peak_load,beta,policy,accuracy,mean_confidence,comm_MB_per_1k_queries,J_per_query,forwarded_on_arrival,skipped_on_escalation,olt_rate_error,final_user,final_onu,final_olt,J_stepwise_same_accuracy,saving_same_accuracy
2.0,0.1,stepwise,0.502179726116198,0.875762501863142,0.25398914188477434,35.40038296720076,0.0,0.0,nan,0.9001539583502147,0.08974961510412446,0.010096426545660805,35.40038296720076,0.0
2.0,0.1,skip_onu,0.53034600113443,0.8792086096850489,0.4331146584555547,45.699548963462625,0.0,0.09984604164978526,nan,0.9001539583502147,0.0,0.09984604164978526,50.938675906943615,0.10285165152411879
2.0,0.1,schedule,0.5141074467223078,0.8771529569770952,0.3274080868649218,35.33937292891529,0.0,0.04103395186775788,nan,0.9001539583502147,0.0527185803419496,0.04712746130783567,41.98046559300674,0.1581948311025343
2.0,0.1,broadcast,0.5112713718499311,0.8768698820651252,0.3121337654971234,34.87994881040855,0.0006158334008589256,0.030905113037841343,0.18873748684984537,0.8995867433757394,0.061794019933554815,0.03861923669070578,40.41590790344687,0.13697475524399116
2.0,0.1,piggyback,0.5035572481970667,0.8759257691617721,0.2620691678146017,35.67977549836147,0.0,0.004618750506441942,0.6343794345269341,0.9001539583502147,0.08556843043513492,0.014277611214650352,36.16031098784415,0.013289030883728126
2.0,0.1,oracle,0.5112389595656754,0.8768353401056412,0.3097883477838101,34.129538370192165,0.0,0.030888906895713476,nan,0.9001539583502147,0.061810226075682685,0.038035815574102586,40.39802724413766,0.1551681926462175
2.0,0.2,stepwise,0.5500202576776598,0.8838451555424494,0.555428020419739,61.79223610766153,0.0,0.0,nan,0.7992221051778624,0.16074872376630744,0.04002917105583016,61.79223610766153,0.0
2.0,0.2,skip_onu,0.5953974556356859,0.889003519466823,0.8602632525727251,75.2623012543109,0.0,0.2007778948221376,nan,0.7992221051778624,0.0,0.2007778948221376,95.12384412328049,0.20879668028584963
2.0,0.2,schedule,0.5747994489911676,0.8865838072904214,0.7168719228587634,59.89882026328437,0.0,0.10668503362774491,nan,0.7992221051778624,0.07524511789968398,0.1255327769224536,79.80641634392748,0.2494485655746136
2.0,0.2,broadcast,0.5695648650838668,0.8859575927924762,0.679158544688437,59.247680255837224,0.000632039542986792,0.08009075439591605,0.1882108404275585,0.7985900656348757,0.09668584393485131,0.10472409043027307,76.0009354961094,0.22043485558318954
2.0,0.2,piggyback,0.5553844907219836,0.8844299643220865,0.5897144801879913,62.286890852516926,0.0,0.023012721821570374,0.6430148117345995,0.7992221051778624,0.14235475245117898,0.058423142370958595,65.69197035109121,0.05183402903544854
2.0,0.2,oracle,0.5689814439672636,0.8858884364454074,0.6765515922534641,57.62276139070644,0.0,0.08009075439591605,nan,0.7992221051778624,0.09662101936633984,0.10415687545579774,75.57679521585719,0.23756013699537915
2.0,0.3,stepwise,0.5928044728952273,0.8915061266115443,0.8985382059800664,92.89585665948766,0.0,0.0,nan,0.6997974232234017,0.21003160197714935,0.090170974799449,92.89585665948766,0.0
2.0,0.3,skip_onu,0.6465440401912325,0.8975664666631852,1.281052232396078,103.88024964265489,0.0,0.30020257677659834,nan,0.6997974232234017,0.0,0.30020257677659834,139.25422282732274,0.2540244199885564
2.0,0.3,schedule,0.6286524592820679,0.8954361597049472,1.1473474110687951,88.80555195835407,0.0,0.19606190746292845,nan,0.6997974232234017,0.07276557815412041,0.22743699862247793,123.69778334642378,0.2820764482929473
2.0,0.3,broadcast,0.6196256381168462,0.8944487900638515,1.0849429381735678,87.0699063344891,0.0008913378170326554,0.14455878778056883,0.18753709684485706,0.6992464143910542,0.10864597682521676,0.19210760878372904,115.94160198809487,0.24901929211371754
2.0,0.3,piggyback,0.6081192772060611,0.8931656297805426,1.0025805364233045,93.13812243062797,0.0,0.08240823272020095,0.5987540748341442,0.6997974232234017,0.1523539421440726,0.14784863463252573,106.05490761751413,0.12179337549819391
2.0,0.3,oracle,0.6208086864921806,0.8945182772202296,1.0885450773843284,85.86992559869347,0.0,0.14987440239850902,nan,0.6997974232234017,0.1052913054047484,0.19491127137184994,116.95812126845043,0.26580621621307654
