peak_load,beta,policy,accuracy,mean_confidence,comm_MB_per_1k_queries,J_per_query,forwarded_on_arrival,skipped_on_escalation,olt_rate_error,final_user,final_onu,final_olt,J_stepwise_same_accuracy,saving_same_accuracy
2.0,0.1,stepwise,0.5011610588857037,0.8758456008182667,0.2550379386000032,55.260958938226125,0.0,0.0,nan,0.8994282785900741,0.0908348413753343,0.009736880034591548,55.260958938226125,0.0
2.0,0.1,skip_onu,0.5304677866213987,0.8793780163277122,0.4349496981246897,111.13585975925837,0.0,0.10057172140992585,nan,0.8994282785900741,0.0,0.10057172140992585,91.36386980494657,-0.2164092873531207
2.0,0.1,schedule,0.5011610588857037,0.8758456008182667,0.2550379386000032,55.260958938226125,0.0,0.0,nan,0.8994282785900741,0.0908348413753343,0.009736880034591548,55.260958938226125,0.0
2.0,0.1,broadcast,0.5018977307304261,0.8759461217457271,0.2597603254167801,55.266197711051426,0.0,0.0026584244831286134,0.06272781976216733,0.8994282785900741,0.08841663597200647,0.012155085437919383,56.16846380154257,0.01606357071966724
2.0,0.1,piggyback,0.5011610588857037,0.8758473842801059,0.2551500088080329,55.28216583408297,0.0,3.2029210640103776e-05,0.30696074116397587,0.8994282785900741,0.09078679755937415,0.009784923850551703,55.260958938226125,-0.0003837590998112539
2.0,0.1,oracle,0.5019457745463863,0.8759433047177456,0.259542558813638,55.194929900536685,0.0,0.0026584244831286134,nan,0.8994282785900741,0.08844866518264657,0.012123056227279279,56.22764890132419,0.01836674698242946
2.0,0.2,stepwise,0.54941306471502,0.8839307403435175,0.55500875998911,114.70252748545485,0.0,0.0,nan,0.7991127908652691,0.16094678346652147,0.039940425668209406,114.70252748545485,0.0
2.0,0.2,skip_onu,0.5948785292186474,0.8891104705520614,0.858623064234582,203.42247728257453,0.0,0.20088720913473088,nan,0.7991127908652691,0.0,0.20088720913473088,201.39382771523978,-0.010073047373642341
2.0,0.2,schedule,0.54941306471502,0.8839307403435175,0.55500875998911,114.70252748545485,0.0,0.0,nan,0.7991127908652691,0.16094678346652147,0.039940425668209406,114.70252748545485,0.0
2.0,0.2,broadcast,0.5511906859055459,0.8841569173476413,0.5674490014893583,114.2823091310599,0.0,0.008279550950466825,0.0627319792452656,0.7991127908652691,0.15430072225869992,0.04658648687603094,118.0665681088328,0.03205190968441285
2.0,0.2,piggyback,0.5493970501097001,0.8839297634075084,0.5550069663533141,114.7092070303229,0.0,1.6014605320051888e-05,0.2844043924053523,0.7991127908652691,0.16094678346652147,0.039940425668209406,114.68279911886111,-0.00023026915688051375
2.0,0.2,oracle,0.5512227151161859,0.8841539830814834,0.5674569767628077,114.24026272708579,0.0,0.008327594766426982,nan,0.7991127908652691,0.15430072225869992,0.04658648687603094,118.12718145339807,0.032904524415878766
2.0,0.3,stepwise,0.5909389363099147,0.8915195361797048,0.8970304117355028,193.28772871445227,0.0,0.0,nan,0.7001585445926685,0.21014365100972088,0.08969780439761062,193.28772871445227,0.0
2.0,0.3,skip_onu,0.6441874989990871,0.8975374430451677,1.2759557356308953,292.49113422824706,0.0,0.2998414554073315,nan,0.7001585445926685,0.0,0.2998414554073315,304.71885563282297,0.040127879120516075
2.0,0.3,schedule,0.5910350239418349,0.8915379922214207,0.8980435917556812,193.52012423311825,0.0,0.0007366718447223868,nan,0.7001585445926685,0.20963118363947922,0.09021027176785228,193.4854384461787,-0.0001792682034271742
2.0,0.3,broadcast,0.5935012731611229,0.8918429001780354,0.9169433883701935,191.99680928407793,0.0,0.016030619925371938,0.06271969970001416,0.7001585445926685,0.1989174126803645,0.10092404272696699,198.55998822715952,0.03305388463043768
2.0,0.3,piggyback,0.5910670531524751,0.8915347638893456,0.8979430520634819,193.412764664674,0.0,0.0006726134234421793,0.2617275809601248,0.7001585445926685,0.2095991544288391,0.09024230097849238,193.55134169008767,0.0007159703683974339
2.0,0.3,oracle,0.5936133753983633,0.8918657601124972,0.9179838252486268,192.01694433514712,0.0,0.016959467033934948,nan,0.7001585445926685,0.19829284307288247,0.10154861233444902,198.79064958084064,0.034074566685989516
2.0,0.4,stepwise,0.637365277132745,0.8995872187980549,1.273929055298432,288.8144807603198,0.0,0.0,nan,0.5995547939721025,0.24029915282737857,0.16014605320051886,288.8144807603198,0.0
2.0,0.4,skip_onu,0.6917188475890012,0.9054320556703132,1.6979628781448681,384.1027977211554,0.0,0.40044520602789746,nan,0.5995547939721025,0.0,0.40044520602789746,416.35152231778557,0.07745552224020913
2.0,0.4,schedule,0.645660842688532,0.9004571652352019,1.3370509104303123,297.3258227380069,0.0,0.061111733901318,nan,0.5995547939721025,0.20391396954022067,0.19653123648767676,308.15360325787077,0.03513760801558086
2.0,0.4,broadcast,0.6434668417596848,0.9002497620644544,1.32065499735759,288.1799811709054,0.0,0.04509712858126611,0.06284883783989911,0.5995547939721025,0.2133625866790513,0.18708261934884615,303.038816033615,0.04903277757348856
2.0,0.4,piggyback,0.6387905770062297,0.8997766779256152,1.2876805726822864,289.5355790107981,0.0,0.013099947151802445,0.237664316545723,0.5995547939721025,0.23261214227375365,0.16783306375414378,292.1372257454202,0.008905563910876935
2.0,0.4,oracle,0.644427718078888,0.9003746849233427,1.3290089841935846,288.9835987495837,0.0,0.05374501545409413,nan,0.5995547939721025,0.20812581073939432,0.19231939528850311,305.2788688325592,0.05337830995408088
2.0,0.5,stepwise,0.6847204650641385,0.9071202412160175,1.6703073202760919,399.21174953494926,0.0,0.0,nan,0.4997838028281793,0.25029226654709097,0.24992393062472976,399.21174953494926,0.0
2.0,0.5,skip_onu,0.7387217142033534,0.9123784818575317,2.1102848998286436,475.29061118868043,0.0,0.5002161971718208,nan,0.4997838028281793,0.0,0.5002161971718208,531.867347758776,0.10637377310057294
2.0,0.5,schedule,0.7128581266114696,0.9099513964180066,1.905809554313534,426.44280414994745,0.0,0.26752398187146675,nan,0.4997838028281793,0.1166343705459379,0.3835818266258828,468.12383369843565,0.08903846919988057
2.0,0.5,broadcast,0.7124737760837884,0.9098604305697446,1.8995454734718062,428.0476270487709,0.0,0.26207901606264916,0.0629754684005052,0.4997838028281793,0.11911663437054594,0.38109956280127477,467.18251894606016,0.08376788580526429
2.0,0.5,piggyback,0.7000144131447881,0.9086457096986268,1.7931470941498648,411.97595324964493,0.0,0.14068830773665583,0.21397700874354975,0.4997838028281793,0.18002017840270326,0.3201960187691174,436.6682323898893,0.05654700138158275
2.0,0.5,oracle,0.7063722114568487,0.9092355482874537,1.8449364380314845,408.6468067874632,0.0,0.19883733965376424,nan,0.4997838028281793,0.1511458450106497,0.349070352161171,452.2391472521,0.09639223125532803
2.0,0.6,stepwise,0.737969027753311,0.9144133985804821,2.1032276155854137,529.6230641869654,0.0,0.0,nan,0.40017295773745654,0.24047531348589915,0.3593517287766443,529.6230641869654,0.0
2.0,0.6,skip_onu,0.7813686081706517,0.9186193969037052,2.5205663405025382,565.5281290300736,0.0,0.5998270422625435,nan,0.40017295773745654,0.0,0.5998270422625435,659.0274999232782,0.14187476380589503
2.0,0.6,schedule,0.7762759636788751,0.9181136748292656,2.4728997645853017,553.4456145332383,0.0,0.5322133786012844,nan,0.40017295773745654,0.027593164966449403,0.572233877296094,643.8427727778361,0.14040253625055465
2.0,0.6,broadcast,0.7801835273769678,0.9184984565830702,2.509113143186586,563.3308064052759,0.0,0.5837643931265314,0.06258033417848677,0.40017295773745654,0.00653395897058117,0.5932930832919623,655.4939470655339,0.14060105523910182
2.0,0.6,piggyback,0.7794788847428855,0.9184185592438038,2.501847765161828,563.0864686342454,0.0,0.573755264801499,0.17720222541060698,0.40017295773745654,0.010841887801675127,0.5889851544608683,653.3929156366047,0.1382115490407072
2.0,0.6,oracle,0.780263600403568,0.9185015732479578,2.510071297022885,563.3719452285184,0.0,0.5851096199734157,nan,0.40017295773745654,0.006069535416299665,0.5937575068462437,655.7327006370028,0.14085122690810115
2.0,0.7,stepwise,0.7872940121390708,0.9212205557274409,2.5695149816632767,676.6952642119996,0.0,0.0,nan,0.2998734846179716,0.21102445430232372,0.48910206107970466,676.6952642119996,0.0
2.0,0.7,skip_onu,0.8235991223996285,0.9243686215255114,2.9338138141985493,656.1112726155658,0.0,0.7001265153820284,nan,0.2998734846179716,0.0,0.7001265153820284,813.3776750825913,0.19334978975302775
2.0,0.7,schedule,0.8230546258187467,0.9243158565382988,2.929455535448329,655.1248795998458,0.0,0.693496468779527,nan,0.2998734846179716,0.0023541469820476273,0.6977723683999808,811.3277403805178,0.19252744976698544
2.0,0.7,broadcast,0.8231827426613071,0.9243368693513758,2.930418685841487,655.4853770901515,0.0,0.6945053889146902,0.0625881553061552,0.2998734846179716,0.0018737088224460709,0.6982528065595823,811.8100779574761,0.1925631439075497
2.0,0.7,piggyback,0.8228144067389459,0.924290622982928,2.9261755521035187,655.2366261555073,0.0,0.686706276123825,0.16495319301939954,0.2998734846179716,0.004532133305574684,0.6955943820764537,810.4233574237207,0.1914884730883636
2.0,0.7,oracle,0.8229585381868264,0.9243073850173108,2.928099322582195,654.9037266978701,0.0,0.6905497814006374,nan,0.2998734846179716,0.0031068334320900662,0.6970196819499384,810.9659871977991,0.19243995798046287
2.0,0.8,stepwise,0.8309818554521724,0.9274463826037055,3.0604151946575273,841.1723779548199,0.0,0.0,nan,0.19979821597296735,0.16109091491440194,0.6391108691126307,841.1723779548199,0.0
