req_id,prompt_tokens,generation_tokens,offload_target,total_latency_ms
791,32,118,edge,4330644.461651257
792,17,666,edge,4347476.392000966
793,153,341,edge,4355906.875571775
794,26,258,edge,4362148.520315663
795,19,205,edge,4367527.200079849
796,488,429,edge,4378522.938843651
797,36,188,edge,4382992.231316783
798,45,379,edge,4392727.921395945
799,23,422,edge,4403211.387223579
800,50,214,edge,4408660.056557599
801,28,268,edge,4415265.114839432
802,88,21,edge,4415581.69902941
803,15,79,edge,4417745.212454523
804,413,15,edge,4417913.1008114265
805,52,336,edge,4426407.953803125
806,550,259,edge,4433079.151712524
807,757,483,edge,4444953.939403882
808,837,28,edge,4445865.878824929
809,28,100,edge,4448291.326311733
810,132,25,edge,4449164.047880513
811,1,9,edge,4449523.260967947
812,5,139,edge,4452961.510881863
813,302,399,edge,4462766.778990449
814,50,189,edge,4467736.247589776
815,283,122,edge,4470724.114271371
816,66,1,edge,4470464.90851187
817,10,432,edge,4481537.162697289
818,28,185,edge,4486417.297398511
819,337,407,edge,4496595.486820055
820,27,293,edge,4503948.803351882
821,100,262,edge,4510519.33159857
822,9,12,edge,4510973.433054197
823,13,194,edge,4515776.347566696
824,19,273,edge,4522468.567259214
825,11,72,edge,4524111.400351592
826,4,95,edge,4526572.499955654
827,33,9,edge,4526910.420251619
828,135,521,edge,4540126.578870945
829,10,166,edge,4544565.769864214
830,2,6,edge,4544888.555542704
831,69,455,edge,4555667.026350995
832,44,151,edge,4559612.109238469
833,83,83,edge,4561976.161969867
834,4,0,edge,4562227.56276788
835,16,66,edge,4563643.552984029
836,54,847,edge,4584658.353400723
837,6,351,edge,4593603.391377967
838,210,654,edge,4609932.039760809
839,6,12,edge,4610482.253487262
840,17,76,edge,4612550.267918031
841,114,88,edge,4614762.6282880595
842,237,181,edge,4619516.337138404
843,196,105,edge,4622138.399440918
844,9,365,edge,4631454.867205996
845,2,14,edge,4631827.243115279
846,49,363,edge,4641128.562382368
847,9,182,edge,4645946.594114459
848,62,251,edge,4652380.347876684
849,37,578,edge,4666541.736752878
850,138,293,edge,4673647.422470703
851,206,329,edge,4681956.066878357
852,10,364,edge,4691262.581852119
853,350,5,edge,4691444.91671104
854,3,11,edge,4691274.543420201
855,80,31,edge,4692175.66798861
856,29,71,edge,4693750.986773389
857,5,174,edge,4697939.925644872
858,77,326,edge,4705834.564698348
859,82,113,edge,4708850.71964095
860,29,249,edge,4714962.469913974
861,68,58,edge,4716297.602612872
862,192,192,edge,4720400.759102878
863,190,48,edge,4721409.257835539
864,322,73,edge,4723219.6651060125
865,49,443,edge,4733458.769575263
866,36,459,edge,4744957.047645167
867,272,109,edge,4747931.105550752
868,79,284,edge,4755306.313043028
869,19,542,edge,4769022.44447309
870,32,47,edge,4770063.724191876
871,1,1,edge,4770007.658980588
872,69,49,edge,4771404.084210643
873,247,30,edge,4772197.869403185
874,18,240,edge,4777982.090418855
875,27,371,edge,4787232.072677925
876,25,787,edge,4806985.4766418375
877,264,84,edge,4809289.142252634
878,7,75,edge,4811357.98156915
879,13,59,edge,4812733.468818714
880,269,43,edge,4814095.28977606
881,7,318,edge,4822156.870951312
882,134,449,edge,4833661.757204646
883,25,351,edge,4842699.950217505
884,81,579,edge,4857060.162536264
885,1503,998,edge,4882105.364123159
886,26,461,edge,4893773.162640676
887,4,21,edge,4894228.4804919455
888,66,1,edge,4894520.421466026
889,45,409,edge,4904888.686072439
890,710,491,edge,4917440.029134025
891,3,8,edge,4917918.803390554
892,47,39,edge,4918947.943895425
893,877,365,edge,4928352.9028587835
894,65,43,edge,4929274.041312154
895,30,22,edge,4929964.361001009
896,6,10,edge,4930127.85892319
897,27,127,edge,4933515.191376361
898,84,202,edge,4938311.903774732
899,36,80,edge,4940249.668956741
900,25,192,edge,4945130.583707618
901,10,177,edge,4949679.445190329
902,14,57,edge,4951091.422082372
903,111,2,edge,4951351.136879005
904,105,113,edge,4954405.354686994
905,339,311,edge,4962241.055632159
906,12,165,edge,4966643.95753566
907,7,76,edge,4968392.550555848
908,35,59,edge,4970068.29690052
909,71,533,edge,4983609.207807437
910,515,152,edge,4987357.221066658
911,15,103,edge,4989945.226263591
912,525,7,edge,4990186.097155044
913,8,1,edge,4990309.038249694
914,66,1,edge,4990512.816432605
915,360,125,edge,4993613.402837931
916,113,347,edge,5002461.049227498
917,70,72,edge,5004348.897594419
918,9,230,edge,5010150.0419371
919,17,529,edge,5023609.482808255
920,370,96,edge,5026143.004500153
921,8,537,edge,5039619.620432196
922,11,118,edge,5042822.779900236
923,25,240,edge,5048849.833820414
924,12,301,edge,5056382.695095091
925,14,125,edge,5059586.3081851415
926,15,173,edge,5063842.912483963
927,21,20,edge,5064612.275872959
928,50,217,edge,5070266.710684266
929,1,9,edge,5070688.623086735
930,5,25,edge,5071588.641254133
931,79,6,edge,5071811.892215678
932,6,182,edge,5076235.303696183
933,50,345,edge,5084972.946333786
934,29,440,edge,5096236.714469216
935,701,115,edge,5099360.989044924
936,16,57,edge,5100236.460930067
937,1,9,edge,5100704.552321698
938,195,24,edge,5101602.237747684
939,2,19,edge,5101793.3088883655
940,78,1311,edge,5134782.542837796
941,10,40,edge,5135899.766595339
942,4,131,edge,5138941.687261766
943,51,51,edge,5139771.882437195
944,13,126,edge,5143064.819998336
945,107,36,edge,5143998.385489498
946,226,69,edge,5145907.213533154
947,41,503,edge,5158263.697458018
948,4,68,edge,5160168.919337388
949,41,39,edge,5161108.46675879
950,145,570,edge,5175592.185607843
951,11,311,edge,5183303.70895765
952,36,440,edge,5194588.475294473
953,8,117,edge,5197713.736627862
954,271,26,edge,5198556.673442852
955,65,4,edge,5198729.559200016
956,10,99,edge,5201031.159515337
957,88,284,edge,5208084.062421488
958,32,15,edge,5208245.794186424
959,68,454,edge,5219568.817332163
960,6,447,edge,5230841.419058287
961,249,11,edge,5231177.6809050925
962,4,27,edge,5231970.754831432
963,16,9,edge,5232300.638957059
964,795,51,edge,5233705.75661466
965,35,23,edge,5234406.286618699
966,11,33,edge,5235259.649143662
967,6,183,edge,5239372.308007621
968,39,432,edge,5249982.532734138
969,6,68,edge,5251374.133498054
970,23,10,edge,5250813.021234458
971,238,209,edge,5256322.223270033
972,6,432,edge,5267370.789585388
973,66,1,edge,5267411.2234014645
974,24,56,edge,5269025.508939122
975,48,6,edge,5269412.9529987825
976,11,380,edge,5279184.959250557
977,12,14,edge,5279179.543462226
978,27,752,edge,5298167.310032124
979,599,30,edge,5298965.402507257
980,83,191,edge,5303979.7252040105
981,2,122,edge,5307153.974789003
982,22,41,edge,5308157.935254972
983,8,30,edge,5308570.16805695
984,673,627,edge,5324258.18009572
985,36,676,edge,5341405.811077013
986,15,48,edge,5342113.058494962
987,85,399,edge,5352167.592458126
988,7,401,edge,5362290.07506089
989,86,267,edge,5369149.957964433
990,1,9,edge,5369495.472363103
991,6,13,edge,5370099.518913
992,9,83,edge,5371997.433541088
993,79,359,edge,5380987.29476608
994,7,11,edge,5381371.599797031
995,11,75,edge,5383485.920995964
996,146,395,edge,5393469.323220664
997,27,650,edge,5409910.029187968
998,1047,433,edge,5420963.553600625
999,2,34,edge,5422110.93319459
